,时间,合约名,信号,单价,手数,总价,手续费,可用资金,开仓均价,品种浮盈,权益,当日收盘,已缴纳保证金,平仓盈亏
0,2024-01-02,ALL,,0.0,0,0,0,100000000,,,100000000,,0,
1,2024-01-03,ALL,,0.0,0,0,0,100000000,,,100000000,,0,
2,2024-01-04,ALL,,0.0,0,0,0,100000000,,,100000000,,0,
3,2024-01-05,ALL,,0.0,0,0,0,100000000,,,100000000,,0,
4,2024-01-08,1460,开空仓,3560.0,-1,2492,0,99997508,3560,640,100000640,3496.0,2492,
5,2024-01-08,ALL,,0.0,0,0,0,99997508,,,100000640,,2492,
6,2024-01-09,1460,不交易,0.0,0,0,0,99997508,3560,570,100000570,3503.0,2492,
7,2024-01-09,ALL,,0.0,0,0,0,99997508,,,100000570,,2492,
8,2024-01-10,1460,不交易,0.0,0,0,0,99997508,3560,1060,100001060,3454.0,2492,
9,2024-01-10,ALL,,0.0,0,0,0,99997508,,,100001060,,2492,
10,2024-01-11,1460,不交易,0.0,0,0,0,99997508,3560,750,100000750,3485.0,2492,
11,2024-01-11,ALL,,0.0,0,0,0,99997508,,,100000750,,2492,
12,2024-01-12,5170,开空仓,1698.3,-1,15285,0,99982223,1698,-14635,99985365,1991.0,17777,
13,2024-01-12,1460,不交易,0.0,0,0,0,99982223,3560,920,99986285,3468.0,17777,
14,2024-01-12,ALL,,0.0,0,0,0,99982223,,,99986285,,17777,
15,2024-01-15,1460,不交易,0.0,0,0,0,99982223,3560,940,100000940,3466.0,17777,
16,2024-01-15,5170,不交易,0.0,0,0,0,99982223,1698,-10270,99990670,1903.7,17777,
17,2024-01-15,ALL,,0.0,0,0,0,99982223,,,99990670,,17777,
18,2024-01-16,1460,不交易,0.0,0,0,0,99982223,3560,760,100000760,3484.0,17777,
19,2024-01-16,5170,不交易,0.0,0,0,0,99982223,1698,-9020,99991740,1878.7,17777,
20,2024-01-16,ALL,,0.0,0,0,0,99982223,,,99991740,,17777,
21,2024-01-17,1460,不交易,0.0,0,0,0,99982223,3560,1160,100001160,3444.0,17777,
22,2024-01-17,5170,不交易,0.0,0,0,0,99982223,1698,-2350,99998810,1745.3,17777,
23,2024-01-17,ALL,,0.0,0,0,0,99982223,,,99998810,,17777,
24,2024-01-18,1460,不交易,0.0,0,0,0,99982223,3560,1660,100001660,3394.0,17777,
25,2024-01-18,5170,不交易,0.0,0,0,0,99982223,1698,-2815,99998845,1754.6,17777,
26,2024-01-18,ALL,,0.0,0,0,0,99982223,,,99998845,,17777,
27,2024-01-19,1460,不交易,0.0,0,0,0,99982223,3560,2060,100002060,3354.0,17777,
28,2024-01-19,5170,不交易,0.0,0,0,0,99982223,1698,770,100002830,1682.9,17777,
29,2024-01-19,ALL,,0.0,0,0,0,99982223,,,100002830,,17777,
30,2024-01-22,1460,不交易,0.0,0,0,0,99982223,3560,2310,100002310,3329.0,17777,
31,2024-01-22,5170,不交易,0.0,0,0,0,99982223,1698,-5810,99996500,1814.5,17777,
32,2024-01-22,ALL,,0.0,0,0,0,99982223,,,99996500,,17777,
33,2024-01-23,1460,不交易,0.0,0,0,0,99982223,3560,1960,100001960,3364.0,17777,
34,2024-01-23,5170,不交易,0.0,0,0,0,99982223,1698,-6520,99995440,1828.7,17777,
35,2024-01-23,ALL,,0.0,0,0,0,99982223,,,99995440,,17777,
36,2024-01-24,1460,不交易,0.0,0,0,0,99982223,3560,1960,100001960,3364.0,17777,
37,2024-01-24,5170,不交易,0.0,0,0,0,99982223,1698,-3890,99998070,1776.1,17777,
38,2024-01-24,ALL,,0.0,0,0,0,99982223,,,99998070,,17777,
39,2024-01-25,1460,不交易,0.0,0,0,0,99982223,3560,2170,100002170,3343.0,17777,
40,2024-01-25,5170,不交易,0.0,0,0,0,99982223,1698,-4100,99998070,1780.3,17777,
41,2024-01-25,ALL,,0.0,0,0,0,99982223,,,99998070,,17777,
42,2024-01-26,1460,不交易,0.0,0,0,0,99982223,3560,2040,100002040,3356.0,17777,
43,2024-01-26,5170,不交易,0.0,0,0,0,99982223,1698,-3845,99998195,1775.2,17777,
44,2024-01-26,ALL,,0.0,0,0,0,99982223,,,99998195,,17777,
45,2024-01-29,1460,反手平空,3356.0,1,2492,0,99986755,3560,0,100002040,3390.0,15285,2040.0
46,2024-01-29,1460,开多仓,3356.0,1,2349,0,99984406,3356,340,100002380,3390.0,17634,
47,2024-01-29,5170,不交易,0.0,0,0,0,99984406,1698,-1555,100000825,1729.4,17634,
48,2024-01-29,ALL,,0.0,0,0,0,99984406,,,100000825,,17634,
49,2024-01-30,1460,不交易,0.0,0,0,0,99984406,3356,-180,100001860,3338.0,17634,
50,2024-01-30,5170,不交易,0.0,0,0,0,99984406,1698,-2710,99999150,1752.5,17634,
51,2024-01-30,ALL,,0.0,0,0,0,99984406,,,99999150,,17634,
52,2024-01-31,1460,不交易,0.0,0,0,0,99984406,3356,240,100002280,3380.0,17634,
53,2024-01-31,5170,不交易,0.0,0,0,0,99984406,1698,-1690,100000590,1732.1,17634,
54,2024-01-31,ALL,,0.0,0,0,0,99984406,,,100000590,,17634,
55,2024-02-01,1460,不交易,0.0,0,0,0,99984406,3356,870,100002910,3443.0,17634,
56,2024-02-01,5170,不交易,0.0,0,0,0,99984406,1698,-1365,100001545,1725.6,17634,
57,2024-02-01,ALL,,0.0,0,0,0,99984406,,,100001545,,17634,
58,2024-02-02,1460,不交易,0.0,0,0,0,99984406,3356,630,100002670,3419.0,17634,
59,2024-02-02,5170,不交易,0.0,0,0,0,99984406,1698,8680,100011350,1524.7,17634,
60,2024-02-02,ALL,,0.0,0,0,0,99984406,,,100011350,,17634,
61,2024-02-05,1460,不交易,0.0,0,0,0,99984406,3356,580,100002620,3414.0,17634,
62,2024-02-05,5170,不交易,0.0,0,0,0,99984406,1698,5350,100007970,1591.3,17634,
63,2024-02-05,ALL,,0.0,0,0,0,99984406,,,100007970,,17634,
64,2024-02-06,1460,不交易,0.0,0,0,0,99984406,3356,810,100002850,3437.0,17634,
65,2024-02-06,5170,不交易,0.0,0,0,0,99984406,1698,3880,100006730,1620.7,17634,
66,2024-02-06,ALL,,0.0,0,0,0,99984406,,,100006730,,17634,
67,2024-02-07,1460,不交易,0.0,0,0,0,99984406,3356,750,100002790,3431.0,17634,
68,2024-02-07,5170,不交易,0.0,0,0,0,99984406,1698,-5360,99997430,1805.5,17634,
69,2024-02-07,ALL,,0.0,0,0,0,99984406,,,99997430,,17634,
70,2024-02-08,1460,不交易,0.0,0,0,0,99984406,3356,1170,100003210,3473.0,17634,
71,2024-02-08,5170,不交易,0.0,0,0,0,99984406,1698,-6890,99996320,1836.1,17634,
72,2024-02-08,ALL,,0.0,0,0,0,99984406,,,99996320,,17634,
73,2024-02-19,1460,不交易,0.0,0,0,0,99984406,3356,350,100002390,3391.0,17634,
74,2024-02-19,5170,不交易,0.0,0,0,0,99984406,1698,-9945,99992445,1897.2,17634,
75,2024-02-19,ALL,,0.0,0,0,0,99984406,,,99992445,,17634,
76,2024-02-20,1460,不交易,0.0,0,0,0,99984406,3356,510,100002550,3407.0,17634,
77,2024-02-20,5170,不交易,0.0,0,0,0,99984406,1698,-4750,99997800,1793.3,17634,
78,2024-02-20,ALL,,0.0,0,0,0,99984406,,,99997800,,17634,
79,2024-02-21,1460,不交易,0.0,0,0,0,99984406,3356,630,100002670,3419.0,17634,
80,2024-02-21,5170,不交易,0.0,0,0,0,99984406,1698,-5225,99997445,1802.8,17634,
81,2024-02-21,ALL,,0.0,0,0,0,99984406,,,99997445,,17634,
82,2024-02-22,1460,不交易,0.0,0,0,0,99984406,3356,930,100002970,3449.0,17634,
83,2024-02-22,5170,不交易,0.0,0,0,0,99984406,1698,-5625,99997345,1810.8,17634,
84,2024-02-22,ALL,,0.0,0,0,0,99984406,,,99997345,,17634,
85,2024-02-23,1460,不交易,0.0,0,0,0,99984406,3356,1540,100003580,3510.0,17634,
86,2024-02-23,5170,不交易,0.0,0,0,0,99984406,1698,-5755,99997825,1813.4,17634,
87,2024-02-23,ALL,,0.0,0,0,0,99984406,,,99997825,,17634,
88,2024-02-26,1460,不交易,0.0,0,0,0,99984406,3356,1450,100003490,3501.0,17634,
89,2024-02-26,5170,不交易,0.0,0,0,0,99984406,1698,-2205,100001285,1742.4,17634,
90,2024-02-26,ALL,,0.0,0,0,0,99984406,,,100001285,,17634,
91,2024-02-27,1460,不交易,0.0,0,0,0,99984406,3356,1620,100003660,3518.0,17634,
92,2024-02-27,5170,不交易,0.0,0,0,0,99984406,1698,2035,100005695,1657.6,17634,
93,2024-02-27,ALL,,0.0,0,0,0,99984406,,,100005695,,17634,
94,2024-02-28,1460,不交易,0.0,0,0,0,99984406,3356,1860,100003900,3542.0,17634,
95,2024-02-28,5170,不交易,0.0,0,0,0,99984406,1698,195,100004095,1694.4,17634,
96,2024-02-28,ALL,,0.0,0,0,0,99984406,,,100004095,,17634,
97,2024-02-29,1460,不交易,0.0,0,0,0,99984406,3356,1920,100003960,3548.0,17634,
98,2024-02-29,5170,不交易,0.0,0,0,0,99984406,1698,1355,100005315,1671.2,17634,
99,2024-02-29,ALL,,0.0,0,0,0,99984406,,,100005315,,17634,
100,2024-03-01,1460,不交易,0.0,0,0,0,99984406,3356,2140,100004180,3570.0,17634,
101,2024-03-01,5170,不交易,0.0,0,0,0,99984406,1698,6495,100010675,1568.4,17634,
102,2024-03-01,ALL,,0.0,0,0,0,99984406,,,100010675,,17634,
103,2024-03-04,1460,不交易,0.0,0,0,0,99984406,3356,2200,100004240,3576.0,17634,
104,2024-03-04,5170,不交易,0.0,0,0,0,99984406,1698,4190,100008430,1614.5,17634,
105,2024-03-04,ALL,,0.0,0,0,0,99984406,,,100008430,,17634,
106,2024-03-05,1460,不交易,0.0,0,0,0,99984406,3356,2380,100004420,3594.0,17634,
107,2024-03-05,5170,不交易,0.0,0,0,0,99984406,1698,5940,100010360,1579.5,17634,
108,2024-03-05,ALL,,0.0,0,0,0,99984406,,,100010360,,17634,
109,2024-03-06,1460,不交易,0.0,0,0,0,99984406,3356,2780,100004820,3634.0,17634,
110,2024-03-06,5170,不交易,0.0,0,0,0,99984406,1698,6680,100011500,1564.7,17634,
111,2024-03-06,ALL,,0.0,0,0,0,99984406,,,100011500,,17634,
112,2024-03-07,1460,不交易,0.0,0,0,0,99984406,3356,2700,100004740,3626.0,17634,
113,2024-03-07,5170,不交易,0.0,0,0,0,99984406,1698,5980,100010720,1578.7,17634,
114,2024-03-07,ALL,,0.0,0,0,0,99984406,,,100010720,,17634,
115,2024-03-08,1460,不交易,0.0,0,0,0,99984406,3356,3130,100005170,3669.0,17634,
116,2024-03-08,5170,不交易,0.0,0,0,0,99984406,1698,5245,100010415,1593.4,17634,
117,2024-03-08,ALL,,0.0,0,0,0,99984406,,,100010415,,17634,
118,2024-03-11,1460,不交易,0.0,0,0,0,99984406,3356,2400,100004440,3596.0,17634,
119,2024-03-11,5170,不交易,0.0,0,0,0,99984406,1698,5415,100009855,1590.0,17634,
120,2024-03-11,ALL,,0.0,0,0,0,99984406,,,100009855,,17634,
121,2024-03-12,1460,不交易,0.0,0,0,0,99984406,3356,2810,100004850,3637.0,17634,
122,2024-03-12,5170,不交易,0.0,0,0,0,99984406,1698,5845,100010695,1581.4,17634,
123,2024-03-12,ALL,,0.0,0,0,0,99984406,,,100010695,,17634,
124,2024-03-13,1460,不交易,0.0,0,0,0,99984406,3356,2890,100004930,3645.0,17634,
125,2024-03-13,5170,不交易,0.0,0,0,0,99984406,1698,6555,100011485,1567.2,17634,
